"","hari_ke","tanggal","tanah_laut","kotabaru","banjar","barito_kuala","tapin","hss","hst","hsu","tabalong","tanah_bumbu","balangan","banjarmasin","banjarbaru"
"52",52,2020-05-12,15,1,14,38,16,1,1,2,4,36,1,52,11
"53",53,2020-05-13,15,1,15,39,16,1,1,2,4,37,1,55,11
"54",54,2020-05-14,15,1,14,40,18,1,1,2,4,36,1,52,11
"55",55,2020-05-15,22,2,19,48,18,1,1,2,4,36,1,58,11
"56",56,2020-05-16,22,2,20,48,18,1,1,4,0,47,1,88,11
"57",57,2020-05-17,23,3,21,49,18,1,1,4,0,47,1,112,10
"58",58,2020-05-18,40,6,21,50,18,1,1,4,0,47,1,121,10
"59",59,2020-05-19,41,8,29,50,27,2,1,4,0,48,0,135,13
"60",60,2020-05-20,41,6,31,50,27,1,1,4,0,101,0,141,16
"61",61,2020-05-21,41,6,34,50,27,1,1,4,0,106,0,138,16
"62",62,2020-05-22,41,6,36,50,31,1,1,4,0,100,0,151,16
"63",63,2020-05-23,45,6,35,50,37,1,1,4,0,108,0,150,17
"64",64,2020-05-24,45,6,35,58,38,1,1,4,0,107,0,150,17
"65",65,2020-05-25,45,6,32,59,38,1,1,4,0,107,0,151,16
"66",66,2020-05-26,50,7,34,60,39,1,1,4,0,117,0,153,17
